Index,URL,Type,Name,Description,Street Address,City,Region,Postal Code,Country,Telephone,Website,Google Maps URL,
275,https://www.discoverpuertorico.com/profile/basico-jugueria/4278,Restaurant/bar,Básico Juguería,"The Basic Juguería is a fresh and nutritious option for all those who want to enjoy a healthy juice. There is a wide variety of cold juices, smoothies and healthy meals for all tastes.",318 Ave. de Diego,San Juan,Metro,909,USA,(939) 338-9568,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJb0RSQuNoA4wRJmoh5TaCB7I&query=18.4466890000,-66.0679720000",
276,https://www.discoverpuertorico.com/profile/fleria-theos-greek-cafe/4282,Restaurant/bar,Fleria Theo's Greek Café,"Fleria Theo’s is a cozy restaurant with a variety of traditional Greek dishes. This is a place with authentic decor that makes you feel as though you're actually in a local restaurant in Greece. If you don't know what to order, the staff and Theo can help you select the perfect dish by explaining the details of their specialty dishes.",1754 Cll. Loíza,San Juan,Metro,911,USA,(787) 268-0010,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJu3D8vE9vA4wRUfT-C8KjYb4&query=18.4515859000,-66.0605204000",
277,https://www.discoverpuertorico.com/profile/gelateria-4d/4284,Restaurant/bar,Gelateria 4D,"An Italian Gelato shop, known internationally for their amazing flavors and creative servings.",1451 Ashford Avenue,San Juan,Metro,907,USA,,http://www.gelateria4d.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJa46qFkZvA4wRqAnKXTT-JUE&query=18.4550543000,-66.0654679000",
278,https://www.discoverpuertorico.com/profile/bangkok-bombay/4285,Restaurant/bar,Bangkok & Bombay,Bangkok & Bombay is here to satisfy your Asian craving on this Caribbean island. They offer the perfect fusion of Thai and Indian food and the venue is fit to celebrate any occasion.,1401 Ave. Fernandez Juncos,San Juan,Metro,907,USA,(787) 725-8815,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJwWihxSVvA4wRvZ-bgmlT37A&query=18.4465790000,-66.0724576000",
279,https://www.discoverpuertorico.com/profile/da-luigi-ristorante-italiano/4286,Restaurant/bar,Da Luigi Ristorante Italiano,Italian restaurant near Calle Loíza that offers a menu full of dishes prepared with fresh ingredients such as stuffed pasta and pizza. Da Luigi promises a familiar and local experience.,101 Cll. Diez De Andino,San Juan,Metro,911,USA,(787) 977-0134,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJa-VhuE9vA4wRMgFSR4uBJW0&query=18.4515281000,-66.0596266000",
280,https://www.discoverpuertorico.com/profile/orozcos-restaurant/4308,Restaurant/bar,Orozco's Restaurant,Orozco's Restaurant specializes in Puerto Rican cuisine. Enjoy delicious local dishes and fresh specialty drinks in a friendly atmosphere!,1126 Ave. Ashford,San Juan,Metro,907,USA,(787) 721-7669,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ5yLSSThvA4wRHcfMbYgik1s&query=18.4561292000,-66.0725381000",
281,https://www.discoverpuertorico.com/profile/jota-restaurant-royal-isabela/4318,Restaurant/bar,Jota Restaurant at Royal Isabela,Our philosophy is simple: real food cooked with real heat! This cozy restaurant has an indoor and outdoor space overlooking the Atlantic Ocean.,396 Ave. Noel Estrada,Isabela,West,662,USA,(787) 609-5888,http://royalisabela.com/restaurant-at-la-casa/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJT2J1Ia7qAowRme5oxcJxbLs&query=18.4934435000,-66.9900982000",
282,https://www.discoverpuertorico.com/profile/restaurant-el-popular/4323,Restaurant/bar,Restaurant El Popular,"As the name suggests it, this is one of the most popular restaurants at La Placita. El Popular has been in Santurce, serving Puerto Rican cuisine for over three decades. While visiting, try the famous ""Chicharrones de Pollo"" and delicious Pina Colada.",205 Cll. Roberts,San Juan,Metro,901,USA,(787) 722-4653,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJjT0tITZvA4wRiSERVk69xxs&query=18.4506226000,-66.0701523000",
283,https://www.discoverpuertorico.com/profile/pasatiempos-restaurant-pizzeria/4326,Restaurant/bar,Pasatiempos Restaurant & Pizzería,If you are walking through the northwest and want to eat tasty food. You will receive excellent treatment and service from all the staff. We serve Puerto Rican food every day.,Carr. 110 Km. 11.2,Moca,West,676,USA,(787) 877-9700,https://www.facebook.com/PasatiemposRestaurant/?locale=es_LA,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJe1Evdey7AowRfNGaOefD-do&query=18.3946688000,-67.1132356000",
284,https://www.discoverpuertorico.com/profile/emidian-restaurant/4330,Restaurant/bar,Emidian Restaurant,"Emidian is a family restaurant that specializes in international and Creole food. Large selection of wines, reservations room, live music on Sundays and extensive menu with our unique and exclusive variety.",Cll. Manuel Rossi,Bayamón,Metro,961,USA,(787) 798-4948,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJaWG4MTpqA4wRMy7ce6pxexg&query=18.3975210000,-66.1550380000",
285,https://www.discoverpuertorico.com/profile/kiosko-el-boricua/4348,Restaurant/bar,Kiosko El Boricua,"How can you see Kiosko El Boricua in Piñones? Well, for its long lines, of course! But do not avoid this wonderful food shack of the PR-187, as it offers some of the best fried food in Piñones. Some of the favorite dishes are the famous alcapurrias stuffed with crab, the octopus arepas and their exquisite piononos. Kiosko El Boricua occasionally organizes live music events, so come ready to party a few paces from the beach.",Carr. 187 Km. 8.0,Loíza,East,772,USA,(787) 596-1684,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJsZHj1XJkA4wRHnGt90v1n84&query=18.4441344000,-65.9241956000",
286,https://www.discoverpuertorico.com/profile/platos-restaurant-bar/4365,Restaurant/bar,Platos Restaurant & Bar,"Platos Restaurant prides itself in serving the best and most true Puerto Rican Cuisine in Isla Verde. Of Puerto Rican owners & chefs, Platos is a must stop in your culinary tour of San Juan and the Isla Verde Resort Area. Platos Restaurant offers a great variety of Puerto Rican specialties. From the so traditional mofongo to fresh seafood, like our own Caribbean Lobsters. From fried plantains to black bean risotto. And do not leave without Fthe delicious typical piononos and upgrade it with shrimps; your sense of taste will thank you for the experience.",Cll. Dalia,Carolina,Metro,979,USA,(787) 791-7474,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJmTEb5ttlA4wR9VY42I0WKTI&query=18.4372835000,-66.0041299000",
287,https://www.discoverpuertorico.com/profile/restaurante-raices-old-san-juan/4367,Restaurant/bar,Restaurante Raíces - Old San Juan,"The taste of our island can be enjoyed in each of our specialties. Accompanied with our ""mofongo"", fried green plantains, or our typical rice and beans, you and your companions will experience the thrill of the unmistakable flavors of Puerto Rico. Enjoy all of our comfort and homely ambient. Whether for lunch, dinner or to have a friendly drink, our kind personnel will make your visit a memorable experience, you will remember, share, and surely will want to repeat.",Calle Recinto Sur #315,San Juan,Metro,901,USA,7872892121,http://www.restauranteraices.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ5x80In1iNFER3G-J1yR1yjE&query=18.4646173000,-66.1133374000",
288,https://www.discoverpuertorico.com/profile/la-gran-guitarra/4369,Restaurant/bar,La Gran Guitarra,"""Restaurante de comida criolla e internacional con un toque moderno."" Coamo PR, El Centro del Universo",Carr. 153 Km. 12.4,Coamo,South,769,USA,(787) 601-1876,https://www.facebook.com/lagranguitarrapr,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJI1DqWTozA4wRfkwp9FIaLXM&query=18.0469075000,-66.3635028000",
289,https://www.discoverpuertorico.com/profile/miliaris-ii/4374,Restaurant/bar,Miliaris II,A place with the famous frituras and beer. This market place has adobo and other local ingredients for a Puerto Rican dish or snack.,1853 Cll. Loíza,San Juan,Metro,911,USA,(787) 528-6576,,"https://www.google.com/maps/search/?api=1&query_place_id=qgYvCi0wMDAwMDA0MTlmZDljNzY5OjhjMDM2ZjUwMjFmOjVlOTJlODdmZGYxNjYyNWI&query=18.4514024000,-66.0580251000",
290,https://www.discoverpuertorico.com/profile/restaurante-el-coche/4380,Restaurant/bar,Restaurante El Coche,"Restaurante El Coche has a great variety of fresh seafood and grilled meats, and it has an outdoor terrace with a beautiful view of the sea.",Carr. 115 Km. 6.6,Añasco,West,610,USA,(787) 826-5151,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJoaONMrmvAowRe4PHH2qI_sg&query=18.2786884000,-67.1645302000",
291,https://www.discoverpuertorico.com/profile/el-quenepo-vieques/4389,Restaurant/bar,El Quenepo - Vieques,"Fine dining located at the waterfront in Esperanza. Innovative cuisine with lots of flavors. Featured items include fresh local seafood, specialty cocktails, and local greens. Vegan and vegetarian items also available",148 Calle Flamboyan,Vieques,Culebra & Vieques,765,USA,(787) 741-1215,http://www.elquenepovieques.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJOYUuNwDIBIwRWX4bGGAPEFU&query=18.0949086000,-65.4718381000",
292,https://www.discoverpuertorico.com/profile/el-buren-de-lula/4405,Restaurant/bar,El Burén De Lula,"El Burén de Lula specializes in artisanal cuisine of Burén with fresh ingredients such as yuca, coconut, and jueyes.",PR-187,Loíza,East,772,USA,(787) 876-1095,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJZ7H4jQViA4wRZObmuPzrg7I&query=18.4243400000,-65.8386473000",
293,https://www.discoverpuertorico.com/profile/tio-pepes-restaurant/4424,Restaurant/bar,Tío Pepe's Restaurant,"Tio Pepe Restaurant is on road #723 Km. 0.3 in Asomante, Aibonito Puerto Rico. We have a variety of Menu and accept the major credit cards. We have a Cocktail Lounge, Meeting room, Terrace, Activity room, Wine Cave, Children area, ample parking, and Guest House. Live music for listening, Friday to Sunday. Open from Thursday to Sunday.",Carr. 723 Km. 0.3,Aibonito,Central Mountains,705,USA,(787) 735-9615,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJl08wwYQ2A4wR_xdCOcDfpC4&query=18.1252712000,-66.2978611000",
294,https://www.discoverpuertorico.com/profile/bimis-pizza-restaurant/4450,Restaurant/bar,Bimi's Pizza & Restaurant,The best pizza in a quiet and family atmosphere. To order you can call: (787) 609-6272,Carr. 2 Km. 109.9,Isabela,West,662,USA,(787) 609-6272,https://www.facebook.com/p/Bimis-Pizza-Restaurant-100071224254665/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJCVXNF_y_AowRJHX_wDc-TRs&query=18.4724555000,-67.0137025000",
295,https://www.discoverpuertorico.com/profile/andreas-restaurant-cocktail-lounge/4462,Restaurant/bar,Andrea's Restaurant & Cocktail Lounge,"Located in front of the San Lucas hospital, Andrea’s Restaurant offers a varied a la carte menu, seafood, fresh fish, happy hours, and more.",Ave. Tito Castro,Ponce,South,716,USA,(939) 400-1700,https://www.facebook.com/andreasrestaurantc,"https://www.google.com/maps/search/?api=1&query=18.0312283000,-66.5927935000",
296,https://www.discoverpuertorico.com/profile/casa-de-campo-shekina/4464,Restaurant/bar,Casa De Campo Shekina,"Enjoy Puertorican and international cuisines in a family-friendly atmosphere with peace and tranquility. Come and enjoy a Gastronomic Experience, an Adventure to the Palate.",Carr. 123 Km 13.7,Ponce,South,731,USA,(787) 284-6604,http://shekinacasa.wix.com/casashekina,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJTbj8GcYqHYwRCZfrAlldyLY&query=18.0109771000,-66.6140343000",
297,https://www.discoverpuertorico.com/profile/delicias-criollas/4466,Restaurant/bar,Delicias Criollas,"Delicias Criollas is a quaint cafeteria in Humacao where breakfast and lunch are served. The place offers a variety of Criollo dishes such as mofongo, rice and beans and beef stew. That being said, the menu is changed every day, so visit and find out what your favorite dish is!",Carr. 924 Km. 2.5,Humacao,East,791,USA,(787) 285-3190,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJsQv6dLanBIwRe5UimAkTv_k&query=18.1950900000,-65.8655930000",
298,https://www.discoverpuertorico.com/profile/la-ceiba-bar-restaurant/4473,Restaurant/bar,La Ceiba Bar & Restaurant,"For over 10 years, our restaurant has been delighting visitors with our delicious take on Puerto Rican classics. Every Monday to Friday from 10:30 am to 3:00 pm we have lunch specials and a la carte specials starting at $4.95.",Carr. 153 Km. 12.8,Coamo,South,769,USA,(787) 448-5555,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJBybdazszA4wRZS6Z0vM49Rc&query=18.0799616000,-66.3579473000",
299,https://www.discoverpuertorico.com/profile/la-casita-de-tita/4492,Restaurant/bar,La Casita de Tita,"La Casita de Tita was born in honor of Grandma Tita, full of Creole dishes with many seasonings and Caribbean flavor. The menu varies every week and you can find everything from potato cake, chicken with fricassee, jibaro rice to fried cod dishes. Finish with a cup of coffee and one of our desserts.",PR-2,Bayamón,Metro,961,USA,(787) 648-9993,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJPUumy1ZqA4wREtC4QniCRno&query=18.4064289000,-66.1865167000",
300,https://www.discoverpuertorico.com/profile/bananas-beach-bar-grill/4493,Restaurant/bar,Bananas Beach Bar & Grill,"Whether you want a Pina Colada or a Golden Margarita, Bananas has something just for you. This is an open air beach bar and grill that offers burgers, sandwiches, salads, light bites, wings and more. The menu also includes: Bananas Bar and Grill Menu, Little Bananas and Bananas Drink Menu. Average price is around $10. Kitchen open every day from 11:00 am to 10:00 pm. Seating is on first come first serve basis, so no reservations are necessary. We appreciate advance notice if a large group is on its way. Master Card, Visa and ATH are accepted.",142 Cll. Flamboyan,Vieques,Culebra & Vieques,765,USA,(787) 718-6349,http://bananasvieques.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJkWACc-JY54YRE1vgbQUYsRw&query=18.0949086000,-65.4718381000",
301,https://www.discoverpuertorico.com/profile/restaurante-y-pizzeria-don-quijote/4501,Restaurant/bar,Restaurante y Pizzeria Don Quijote,"Don Quijote is a Restaurant & Pizzeria establishment was founded in 1991. It has a wide variety of food for all types of tastes such as shrimp, lobster, filet of chillo, grouper, dorado, lasagña, mofóngo, asopao, churrasco, pizza and much more. A quality family atmosphere with more than 20 years of experience that makes a difference.",104 Cll. Candelaria,Mayagüez,West,680,USA,(787) 265-1045,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJjasnbkqyAowRe0CWslKlCdw&query=18.2011800000,-67.1375671000",
302,https://www.discoverpuertorico.com/profile/sirena-oceanfront-restaurant/4535,Restaurant/bar,Sirena Oceanfront Restaurant,"By day, Sirena Oceanfront Restaurant serves a light lunch with attentive service and tropical rhythms in a casual oceanfront setting. Choose from fresh seafood cuisine with big flavors and a variety of refreshing beverages, including specialty mojitos, a wine menu and more.","7012 Boca de Cangrejos Avenue Carolina, 00979, Puerto Rico",Carolina,Metro,979,USA,(787) 791-0404,http://www.marriott.com/hotels/hotel-information/restaurant/sjuiv-courtyard-isla-verde-beach-resort/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJn0KvYdBlA4wRkpmulptTtk4&query=18.4434590000,-66.0092464000",
303,https://www.discoverpuertorico.com/profile/sabor-candela-bar-restaurant/4541,Restaurant/bar,Sabor Candela Bar-Restaurant,"Candela Restaurant offers the best of pasta, Caribbean food, seafood, beef, and soups, making it an extraordinary experience.",2444 Cll. Loíza,San Juan,Metro,913,USA,(787) 545-5025,http://www.restaurantcandela.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJT0s-nPBlA4wRHr9beluZec4&query=18.4509450000,-66.0388900000",
304,https://www.discoverpuertorico.com/profile/manas-cafe/4552,Restaurant/bar,Mana's Cafe,Ana's Cafe is a great place to enjoy some Puerto Rican cuisine during the weekdays. This place is a preferred place among locals.,7 Cll. Méndez Vigo,Mayagüez,West,680,USA,(787) 833-1125,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJn_MtNLWzAowR6Mb4gpZf-Tc&query=18.2015508000,-67.1382549000",
305,https://www.discoverpuertorico.com/profile/cafe-18/4565,Restaurant/bar,Cafe 18,Try some delicious beef soup or a classic Puerto Rican tripleta. Cafe 18 has been open for nearly 18 years and they continue to serve some of the best food in the area.,1201 Ave. Juan Ponce de León,San Juan,Metro,907,USA,(787) 723-4980,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ881XwTZvA4wRIH4KWJIBhes&query=18.4625633000,-66.0888490000",
306,https://www.discoverpuertorico.com/profile/antojitos-del-mar-1/4566,Restaurant/bar,Antojitos del Mar 1,"If you are having a craving for seafood; look no further than Antojitos del Mar. As the name suggests, they offer a menu specialized in seafood and to-go options. Visit, if you want to have an authentic Puerto Rican snack in a local environment.","224, 220 Cll. Degetau",San Juan,Metro,911,USA,(787) 726-1596,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJFwWJLVFvA4wRKHFcgu9cusY&query=18.4486861000,-66.0525476000",
307,https://www.discoverpuertorico.com/profile/el-nuevo-acuario/4572,Restaurant/bar,El Nuevo Acuario,"This location is a fresh, beachfront, sea food restaurant... Everything is fresh caught off of the coast of Puerto Rico. They also have local fresh fruit mojitos. Enjoy a drink from the bar with your meal.",PR-187 Km. 4.4,Loíza,East,772,USA,(787) 662-8258,http://prseafoodrestaurant.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJSYwPR0lkA4wR_rlXdygUens&query=18.4327162000,-65.8833648000",
308,https://www.discoverpuertorico.com/profile/yerba-buena/4577,Restaurant/bar,Yerba Buena,"This Cuban restaurant is famously known as the place ""where the Mojito was born in Puerto Rico"". A fun spot where you can enjoy exquisite food with live Caribbean music.",1350 Ashford Ave.,San Juan,Metro,907,USA,(787) 721-5700,http://www.yerbabuenapr.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJzfBL70dvA4wRI315wUPOAO8&query=18.4550195000,-66.0689510000",
309,https://www.discoverpuertorico.com/profile/bistro-tartine/4589,Restaurant/bar,Bistro Tartine,"Renowned French Chef Daniel Vasse is at the helm of Bistro Tartine, one of Puerto Rico's premier French restaurants. Chef Daviel Vasse has been in Puerto Rico for more than 30 years and in this time he has managed to integrate the Island's native ingredients into his cooking without losing the essence of classical French food.","Hospital HIMA Plaza, 100 Ave Luis Muñoz Marín",Caguas,Metro,725,USA,(787) 961-4044,http://chezdanielpr.com/bistro-tartine-restaurante-frances/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJM3xcVSZbA4wRm788XrMcMWY&query=18.2183716000,-66.0307628000",
310,https://www.discoverpuertorico.com/profile/tomate/4598,Restaurant/bar,Tomate,"A casual place where you can find great authentic Mexican food. Tomate offers a series of weekly specials, where margaritas are at an inexpensive price. The margarita bar is the star of this restaurant; with a variety of options for your margarita. Located near the beach, a great place to catch up with friends and enjoy some tacos and margaritas at Isla Verde.",31-47 Ave. Isla Verde,Carolina,Metro,979,USA,(939) 338-4884,http://www.tomatepr.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ-ajv2_plA4wRapsE8o9wCVo&query=18.4487070000,-66.0363559000",
311,https://www.discoverpuertorico.com/profile/portela-orujo/4611,Restaurant/bar,Portela by Orujo,"Orujo is an inspirational and experimental Puerto Rican food concept. Orujo brings a modern twist on classical Caribbean flavors, and we are a tasting menu concept where you will experience a full gastronomic flight that ranges from 7 to 20 courses"" We are a Pri-fix restaurant. Orujo serves a multi-course tasting menu, and we serve each guest an individually tailored experience.",906 Ave. Juan Ponce de León,San Juan,Metro,901,USA,(787) 239-6080,https://tableagent.com/san-juan/portela-by-orujo/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJgW-eJjBbA4wR88zUnxihznI&query=18.2289753000,-66.0363757000",
312,https://www.discoverpuertorico.com/profile/ceviche-house/4612,Restaurant/bar,Ceviche House,"At Ceviche House, you will taste great seafood, amazing tostones and, of course, an excellent ceviche. Treat your family (or just yourself) to one of the most renowned ceviches in Puerto Rico, where the ingredients are as fresh as they get and the recipe is as Peruvian as it gets (adorned with the choclo and cancha corn, this ceviche is delicious!). Try the Ceviche Mixto (mixed seafood ceviche) and pair it with delicious pisco sour!",79 Ave. Isla Verde,Carolina,Metro,979,USA,(787) 726-0919,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJw3RA0-RlA4wRHBtTLeeiiw0&query=18.4438737000,-66.0279327000",
313,https://www.discoverpuertorico.com/profile/meat-market-fairmont-el-san-juan-hotel/4616,Restaurant/bar,Meat Market - Fairmont El San Juan Hotel,"A truly contemporary steakhouse, boasting a sophisticated ambiance sizzling with New York City-style energy, a happening bar scene, and a savvy menu featuring prime cuts of beef, wonderful fish, seafood and poultry dishes and a wide range of price points geared to draw both locals and visitors.",Fairmont El San Juan Hotel,Carolina,Metro,979,USA,(787) 253-2007,http://meatmarketmiamipr.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJJWQVzd1lA4wRRUfMH8vvyQI&query=18.4433099000,-66.0177418000",
314,https://www.discoverpuertorico.com/profile/restaurante-alexandra-copamarina-beach-resort-spa/4625,Restaurant/bar,Restaurante Alexandra at Copamarina Beach Resort & Spa,"Our award-winning fine dining experience is open from 6:30 p.m. - 10:00 p.m. on Tuesdays, Thursdays, Fridays, and Saturdays. Savor contemporary Puerto Rican fare in an elegant restaurant environment, prepared by our internationally acclaimed chef and complemented by an extensive wine list and lovely sea views. Delectable vegetarian and children’s’ menus are available as well.",Rd. 333 Km. 6.5,Guánica,West,653,USA,(787) 821-0505,http://www.copamarina.com/dining-en.html,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJSf2LH-owHYwR0PVv9XSPSqA&query=17.9527564000,-66.8814177000",
315,https://www.discoverpuertorico.com/profile/losteria-wine-delicatessen/4633,Restaurant/bar,L'Osteria Wine & Delicatessen,"Serving traditional Italian food, L’Osteria does best when it comes to it, with a unique service in an Italian atmosphere.",176 Calle Delbrey,San Juan,Metro,911,USA,(787) 721-5224,http://www.losteriapr.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ5x80In1iNFERisgJgWYerPc&query=18.4487192000,-66.0610492000",
316,https://www.discoverpuertorico.com/profile/faccio-pizza-isla-verde/4638,Restaurant/bar,Faccio Pizza - Isla Verde,"Faccio Pizza originated in a small, family-owned bakery in Cupey. In 1973, brothers José and Gilberto Faccio decided to open up a bakery to sell pizza as well as delicious baked goods. Eventually, their pizza was so sought-after that the brothers chose to expand their operations and Faccio Pizza became one of the most popular pizza places in Puerto Rico. Their Isla Verde branch does not disappoint and you'll be able to experience this Italian-inspired Puerto Rican pizzeria right next to some of the most popular hotels in the Metro Area.",4820 Ave. Isla Verde,Carolina,Metro,979,USA,(787) 268-7755,http://www.facciopizza.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJgR4AyuZlA4wRAywwtbBiQuw&query=18.4434466000,-66.0268949000",
317,https://www.discoverpuertorico.com/profile/marios-pizza-place/4652,Restaurant/bar,Mario's Pizza Place,This pizzeria was founded around 1960 under the name Mastro’s Pizza by Italian Israel Olivieri. After five years it passed onto Puerto Rican hands. One of the best (if not the best) pizza in Caguas.,Caguas Community Shopping Center,Caguas,Metro,725,USA,(787) 743-4798,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJC531WANbA4wRiZfnn7JbRkg&query=18.2172590000,-66.0055999000",
318,https://www.discoverpuertorico.com/profile/susies-restaurant/4658,Restaurant/bar,Susie's Restaurant,This lovely restaurant is one of the few dining options in Culebra. Enjoy an al fresco dinner at their outdoor patio while you sip on a refreshing cocktail.,Carr. 250,Culebra,Culebra & Vieques,775,USA,(787) 340-7058,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ3Ys11o7oBIwR1oNWBChVpfI&query=18.3116150000,-65.2942869000",
319,https://www.discoverpuertorico.com/profile/antoninos-pizza-anasco/4663,Restaurant/bar,Antonino's Pizza - Añasco,"Are you at home and you do not want to get up? Looking for Italian food nearby? Want to try your first brochette? Antonino's Pizza provides a delicious Italian food delivery service. Selecting either a simple pizza slice or a chicken brochette, you won't be disappointed!",PR-4403,Añasco,West,610,USA,(787) 826-9100,http://antoninosusa.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ-T9bEIuwAowRee5FGodLBUM&query=18.3179874000,-67.1301414000",
320,https://www.discoverpuertorico.com/profile/el-az-tu-rinconcito-chileno/4666,Restaurant/bar,"El AZ, Tu Rinconcito Chileno","The AZ, ""tu rinconcito chileno"", the only 100% Chilean restaurant in Puerto Rico.",PR-165 Km. 2.0,Naranjito,Central Mountains,719,USA,(787) 203-2632,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJK3W9ARI_A4wR3jzgQWBW-8o&query=18.3217321000,-66.2676553000",
321,https://www.discoverpuertorico.com/profile/el-gallo-fried-chicken-more/4674,Restaurant/bar,El Gallo Fried Chicken & More,"The newest restaurant in the Avenida Universitaria came to spice things up. This restaurant promises a delicious mix of homemade french fries and fried chicken. But that’s not all; papas locas takes a new meaning with their menu. A variety of crazy ways of making french fries, inspired by the culinary experiences of different countries is what really makes this place stand out. Enjoy a Mexicanas with guacamole or a Borincana with fried sweet plantains. Your fries will never be the same after you visit the restaurant El Gallo.",111 Ave. Universidad,San Juan,Metro,925,USA,(787) 963-0435,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJQQh7gVppA4wRW-fmdPgwUhY&query=18.4028091000,-66.0500407000",
322,https://www.discoverpuertorico.com/profile/bonsai-sushi-bar-teppanyaki/4686,Restaurant/bar,Bonsai Sushi Bar And Teppanyaki,"Come and enjoy an ideal environment for good sushi or teppanyaki. We have a variety of over 30 sushi rolls. Be sure to try the ""Criollo"" and the ""Crispy Fusion"". In addition to the calamari and, of course, the desserts.",127 Cll. José de Diego,Mayagüez,West,680,USA,(787) 646-2509,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJCYHr77WzAowR5wMfyyTg3X0&query=18.2048410000,-67.1447905000",
323,https://www.discoverpuertorico.com/profile/el-potosi/4689,Restaurant/bar,El Potosí,"El Potosi is a small, but charming Mexican restaurant in Humacao. The food is well known and appreciated for being authentic and inexpensive.",320 Ave. Fort Martelo,Humacao,East,791,USA,(787) 852-0887,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ91acA-enBIwRe4cGgHqwjpc&query=18.1329870000,-65.8203943000",
324,https://www.discoverpuertorico.com/profile/mama-mia-artisanal-pizzas/4705,Restaurant/bar,Mama Mia Artisanal Pizzas,"Delicious pizza and pasta dishes await you at Mama Mia Artisanal Pizzas in Isabel II. Aside from their regular menu, Mama Mia also has daily lunch specials.",Cll. Antonio Mellado,Vieques,Culebra & Vieques,765,USA,(787) 692-0742,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJaVBYkw_HBIwRASEKStajE3c&query=18.1469482000,-65.4411567000",
325,https://www.discoverpuertorico.com/profile/williams-pizza-vieques/4725,Restaurant/bar,William's Pizza - Vieques,"Satisfy your pizza craving at William's Pizza in Vieques. This pizza spot is located in the north coast of the island, in what is known as Isabel II.",101 Cll. Muñoz Rivera,Vieques,Culebra & Vieques,765,USA,(787) 741-8396,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJgZ7_JhDHBIwRcaMRp7_joQE&query=18.1485230000,-65.4419620000",
326,https://www.discoverpuertorico.com/profile/volando-bajito/4749,Restaurant/bar,Volando Bajito,"Quick service restaurant: Korean style fried chicken fusion worldly comfort food, vegan and vegetarian options, free parking and take out available.",101 Cll. Ismael Rivera,San Juan,Metro,911,USA,(939) 338-0182,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJcW_h61BvA4wRiUptn51rSiE&query=18.4500096000,-66.0541008000",
