Index,URL,Type,Name,Description,Street Address,City,Region,Postal Code,Country,Telephone,Website,Google Maps URL
328,https://www.discoverpuertorico.com/profile/villa-larisa/11534,Hotel,Villa Larisa,"5 Bedroom ""Villa Larisa"" in Dorado Beach East: Seldom will you find a home more beautifully designed and exquisitely appointed than “Villa Larisa”, a 5-bedroom Vacation Paradise nestled on the beautiful Dorado Beach Resort and Club Property - one of the world’s finest tourist beach destinations. In “Villa Larisa” you’ll discover the style and genuine class firmly positioned at the top end of the range of Villas we offer. It's perfect for those who also desire easy access to the beach, pools, water playground, dining, shopping and nightlife.",Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,http://bit.ly/VillaLarisaPVV,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
329,https://www.discoverpuertorico.com/profile/villa-legends/11535,Hotel,Villa Legends,"Washed by cool ocean breezes, 3-Bedroom “Villa Legends” is nestled on the beautiful Dorado Beach Resort and Club Property - one of the world’s finest tourist beach destinations. The design maximizes privacy, provides a tropical haven, all while residing in this sun-kissed, sandy-beach community. Living here is a tropical delight, perfect for those who desire easy access to the beach, dining, shopping and nightlife. Whichever way you look at it, this is Paradise. This distinctly tropical, 2-story, stand-alone, luxury Villa offers:",Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,http://bit.ly/VillaLegends,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
330,https://www.discoverpuertorico.com/profile/villa-loyda/11536,Hotel,Villa Loyda,"""Villa Loyda"" at Embassy Suites, Dorado. The origin of “Loyda” is “Queen of Beauty” (going back to Helen of Troy!) and “Villa Loyda” is indeed located in a community known for its beauty: The Dorado Del Mar Resort in Puerto Rico - also recognized for cleanliness and excellent security.",Dorado del Mar,Dorado,North,646,USA,(508) 740-4690,http://bit.ly/VillaLoyda,"https://www.google.com/maps/search/?api=1&query=18.4717992000,-66.2739058000"
331,https://www.discoverpuertorico.com/profile/villa-serena/11537,Hotel,Villa Serena,"Location! Location! Location! Luxurious three-story ""Villa Serena"" has “IT”!",Cerro Gordo,Vega Alta,North,692,USA,(508) 740-4690,http://bit.ly/VillaSerenaPVV,"https://www.google.com/maps/search/?api=1&query=18.4756754000,-66.3349008000"
332,https://www.discoverpuertorico.com/profile/villa-searenity/11538,Hotel,Villa Searenity,"5 Bedroom Villa Searenity in Dorado Beach East. A famous thespian once said: “What we are all looking for is happiness - and if we could achieve a little piece of that each day - they would be called moments of serenity.” Well, you’ve found it: “Villa Searenity” - an oasis of serenity in a chaotic world - and not for just a moment, but all day long!",Dorado Beach,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/5br-villa-searenity-at-dorado-beach-east/,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
333,https://www.discoverpuertorico.com/profile/villa-coral-reef/11539,Hotel,Villa Coral Reef,"4-Bedroom ""Villa Coral Reef"": Located in a preferred destination for visitors to the Caribbean Islands. Exciting tropical architecture, uniquely beautiful beaches, and, of course, the internationally renown, vacation-destination town of Dorado; launch pad to the island’s celebrated attractions.",Dorado Reef,Dorado,North,646,USA,(508) 740-4690,http://bit.ly/VillaCoralReef,"https://www.google.com/maps/search/?api=1&query=18.4706140000,-66.3136480000"
334,https://www.discoverpuertorico.com/profile/villa-brisas-del-mar/11540,Hotel,Villa Brisas Del Mar,"""Villa Brisas del Mar"" at Embassy Suites: “Brisas Del Mar” means “Sea Breezes” which waft from the sea through this beautiful Villa which overlooks the Atlantic Ocean and is located in a community known for its beauty, cleanliness and security - the Embassy Suites Resort in Puerto Rico. Enjoy access to the resort beach and restaurants, coming home to your spacious and breezy ocean view villa.",Embassy Suites,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/2br-villa-brisas-del-mar-at-embassy-suites/,"https://www.google.com/maps/search/?api=1&query=38.8441240000,-104.8348860000"
335,https://www.discoverpuertorico.com/profile/villa-galtero/11541,Hotel,Villa Galtero,2BR Villa Galtero - Dorado Beach Resort. Experience the peace and tranquility of 3-Bedroom “Villa Galtero” - located at “The Greens” in the Community of The Dorado Beach Resort. This charming Villa is just a short walk to the resort’s “West Beach” where the sunsets over the Atlantic Ocean are amazing!,Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/2-br-villa-galtero-dorado-beach-resort/,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
336,https://www.discoverpuertorico.com/profile/villa-aurora/11542,Hotel,Villa Aurora,"Aurora is a sunny, well designed, three-bedroom Villa located in the world-renown vacation destination of Dorado, Puerto Rico in the heart of the Dorado Beach Embassy Suites resort. From its balcony and patio, enjoy the spectacular panoramic view of the golden-sand beach ... just steps away.",Embassy Suites Dorado del Mar,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/3-br-villa-aurora-at-costa-dorada/,"https://www.google.com/maps/search/?api=1&query=18.4773310000,-66.2735813000"
337,https://www.discoverpuertorico.com/profile/villa-bella-mar/11543,Hotel,Villa Bella Mar,“Bella Mar” is Spanish for “Beautiful Ocean” and “Villa Bella Mar” unquestionably deserves the name because you’ll enjoy spectacular panoramic views of the golden-sand beach ... so close you’ll feel you could almost dive into the waves directly from your balcony! The community has its own large pool and toddler pool accessible 24/7.,Embassy Suites Dorado del Mar,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/3br-villa-bella-mar-at-costa-dorada/,"https://www.google.com/maps/search/?api=1&query=18.4773310000,-66.2735813000"
338,https://www.discoverpuertorico.com/profile/villa-granada/11544,Hotel,Villa Granada,"3 Bedroom “Villa Granada” at “The Greens” in the Community of the Dorado Beach Resort: Spectacular ocean views from a villa designed with families in mind. This Villa is the perfect setting for your getaway, furnished with all you need for a comfortable and convenient stay, while 24-hour security gives you peace of mind.",Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/3br-villa-granada-at-dorado-beach-resort/,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
339,https://www.discoverpuertorico.com/profile/villa-arrecife/11545,Hotel,Villa Arrecife,"Villa Arrecife defines the magic of Dorado, Puerto Rico, one of tropical Puerto Rico’s most iconic beach resort towns. It is a 2-story, four-bedroom, luxury stand-alone beach house within the Dorado Reef community, adjacent to the Dorado Beach Resort. Enjoy a short walk or golf cart ride to the DR community tennis courts or to the sparkling pool and beach club, overlooking the ocean, and feel your worries melt away! There are championship golf courses nearby as well as world-class restaurants, spas, water sports facilities and shops catering to every taste and need.",Dorado Reef,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/4-br-villa-arrecife-at-dorado-reef/,"https://www.google.com/maps/search/?api=1&query=18.4706140000,-66.3136480000"
340,https://www.discoverpuertorico.com/profile/villa-galante/11546,Hotel,Villa Galante,"2-Bedroom ""Villa Galante"": The moments of happiness we enjoy often take us by surprise - and so it is with “Villa Galante” - a unique gem located at “The Greens” in the Community of the Dorado Beach Resort. You’ll be surprised at how close you are to fabulous beaches as well as a 5-star resort.",Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/2-br-villa-galante-at-dorado-beach/,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
341,https://www.discoverpuertorico.com/profile/villa-gemma/11547,Hotel,Villa Gemma,"“Villa Gemma” is the result of luxury island living and serene relaxation, indoors and out - all within a few minutes’ walk to gorgeous white-sand beaches. The villa is located in the Dorado Beach Resort Community with breathtaking panoramas of blue ocean and sky, together with spacious living areas. Ground floor entry one story, 2-Bedroom Vacation Paradise “Villa Gemma” - is fabulous in so many ways and offers:",Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/2-br-villa-gemma-dorado-beach-resort/,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
342,https://www.discoverpuertorico.com/profile/villa-fairways/11548,Hotel,Villa Fairways,"1-Bedroom ""Villa Fairways"" in Dorado Beach: You have reached Paradise! This one-bedroom, one-and-a-half-bathroom luxury Villa is located in the heart of the Dorado Beach Resort and Club property in Dorado Beach. The Villa is fully air-conditioned, has palm-tree landscaping, and is within walking distance of many conveniences – including the unique “Spa Botanica”. Get around in your own personal 4-seater golf cart as the entire resort covers 1,500 acres and includes miles of beautiful trails for golf cart exploring, biking, walking, or jogging.",Dorado Beach,Dorado,North,646,USA,(508) 740-4690,http://bit.ly/VillaFairways,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
343,https://www.discoverpuertorico.com/profile/villa-fantasia/11549,Hotel,Villa Fantasía,3 BR Villa Fantasia at Dorado Beach. There is something about the Caribbean which drives many of us to relinquish all we know for the promise of a dream. Welcome to your dream -- your corner of Paradise -- your fantasy -- aptly named “Villa Fantasía”.,Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,http://bit.ly/VillaFantasia,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
344,https://www.discoverpuertorico.com/profile/villa-flamingo/11550,Hotel,Villa Flamingo,"3 BR ""Villa Flamingo"" at Dorado Beach. This is a luxury, 3-Bedroom, ground entry, two story Villa located at The Fairways in the heart of Dorado Beach Resort and Club. It is only a 35 minute drive from the capital, San Juan and is close to one of the most beautiful beaches on the island. Dorado itself is filled with world-renown restaurants and close to many amenities.",Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/3-br-villa-flamingo-at-dorado-beach/,"https://www.google.com/maps/search/?api=1&query=18.4667431440,-66.2991738397"
345,https://www.discoverpuertorico.com/profile/villa-antonio/11551,Hotel,Villa Antonio,"4 BR Villa Antonio on Cerro Gordo Beach. YES - count them: 1, 2, 3, 4, 5 ... just five steps from this Caribbean Island’s beautiful white-sand, calm-water beaches. This once-in-a-lifetime Vacation Villa destination offers: STUNNING PANORAMIC OCEAN VIEWS and... Sleeps up to 8 guests in four bedrooms: • Master Bedroom: En-suite; Queen Bed, Two Closets • Bedroom 2: Queen Bed plus closet, 6-seater couch • Bedroom 3: Queen Bed plus closet • Bedroom 4: Full Bed plus a Twin Bed and large, convenient Armoire.",Cerro Gordo,Vega Alta,North,692,USA,(508) 740-4690,https://paradisevillapr.com/villas/4-br-villa-antonio-at-cerro-gordo/,"https://www.google.com/maps/search/?api=1&query=18.4756754000,-66.3349008000"
346,https://www.discoverpuertorico.com/profile/villa-mila/11552,Hotel,Villa Mila,"4-Bedroom ""Villa Mila"" in Cerro Gordo: The Villa is superbly located in an enviable position — being located just steps from the island’s beautiful white-sand, Cerro Gordo beach; mere minutes from world-class restaurants, golf courses, hotels, and local facilities; superb scenic walking paths and biking trails with amazing views. And close by: The vacation destination of Dorado, with its shopping, world-class restaurants, and multiple facilities. You'll be struck by the stunning, panoramic ocean-views and realize what a spectacular location you have chosen for your vacation!",Cerro Gordo,Vega Alta,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/4-br-villa-mila-at-cerro-gordo/,"https://www.google.com/maps/search/?api=1&query=18.4756754000,-66.3349008000"
347,https://www.discoverpuertorico.com/profile/villa-nurlan/11553,Hotel,Villa Nurlan,3 BR —Villa Nurlan at Lakeside Villas,Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,http://bit.ly/VillaNurlan,"https://www.google.com/maps/search/?api=1&query=38.8441240000,-104.8348860000"
348,https://www.discoverpuertorico.com/profile/villa-oleana/11554,Hotel,Villa Oleana,"3 Bedroom ""Villa Oleana"" at Lakeside Villas: Villa Oleana is the ultimate vacation home, personified in a contemporary Mediterranean style. This 3-bedroom 3-bathroom Villa, in a secure and gated community, offers guests expansive views of the surrounding lakes and gardens as well as magnificent tropical sunsets which end each perfect day. After swimming, hiking, caving, exploring - or whatever your heart desires - come “home” to unwind in sheer comfort. This fully air-conditioned, ground-entry, single story Villa offers:",Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,http://bit.ly/VillaOleana,"https://www.google.com/maps/search/?api=1&query=18.4756100000,-66.3252032000"
349,https://www.discoverpuertorico.com/profile/villa-tangerine/11555,Hotel,Villa Tangerine,"3 Bedroom — ""Villa Tangerine"" at Lakeside Villas:",Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,http://bit.ly/VillaTangerine,"https://www.google.com/maps/search/?api=1&query=18.4756100000,-66.3252032000"
350,https://www.discoverpuertorico.com/profile/villa-aguataine/11556,Hotel,Villa Aguataine,"1BR Villa Aguataine at Dorado Beach Resort - sleeps up to two adults and two children. Picture yourself in a peaceful, Caribbean, luxury Villa with a touch of French Riviera flare, in the lap of a tropical paradise, in a world-renown and sought-after RESORT vacation destination, and you’re in: “Villa Aguataine”.",Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,http://bit.ly/VillaAguataine,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
351,https://www.discoverpuertorico.com/profile/villa-bella-vista/11557,Hotel,Villa Bella Vista,"3BR ""Villa Bella Vista"" at Dorado Beach Resort is casually elegant - with all rooms uniquely appointed with exquisite artwork and furnishings. You’ll feel like your ARE in Paradise! Experience the harmony and serenity of this 3-Bedroom Villa located at “The Greens” in the Community of the Dorado Beach Resort.",Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,http://bit.ly/VillaBellaVista,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
352,https://www.discoverpuertorico.com/profile/villa-chocolarte/11558,Hotel,Villa Chocolarte,"2-Bedroom ""Villa Chocolarte"" at Dorado Beach Resort: Chocolate, the sweet cure-all, is said to boost your mood, heart health, and mind. So too will its namesake Vacation Villa: “Villa Chocolarte”. This is a stunning two-bedroom villa located in the Greens Community of the Dorado Beach Resort with lake and partial ocean views.",Dorado Beach Resort,Dorado,North,646,USA,(508) 740-4690,http://bit.ly/VillaChocolarte,"https://www.google.com/maps/search/?api=1&query=18.4753725000,-66.3004613000"
353,https://www.discoverpuertorico.com/profile/villa-giovanni/11559,Hotel,Villa Giovanni,"2 BR ""Villa Giovanni"" at Lakeside Villas. A vacation of adventure or a vacation of relaxation - have both! Head for the rain forests, spectacular caves, thriving entertainment – or strike a happy medium – all this when you rent ""Villa Giovanni"" – a holiday home in a world-renown resort area near Dorado, Puerto Rico.",Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/2-br-villa-giovanni-at-lakeside-villas/,"https://www.google.com/maps/search/?api=1&query=18.4756100000,-66.3252032000"
354,https://www.discoverpuertorico.com/profile/villa-gran-vista/11560,Hotel,Villa Gran Vista,"3 Bedroom ""Villa Gran Vista"" at Lakeside Villas:",Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/3-br-villa-gran-vista-at-lakeside-villas/,"https://www.google.com/maps/search/?api=1&query=18.4756100000,-66.3252032000"
355,https://www.discoverpuertorico.com/profile/villa-guayaba/11562,Hotel,Villa Guayaba,"2BR ""Villa Guayaba"" at Lakeside Villas. A cozy, Vacation Villa surrounded by lush, green palm-tree landscaped gardens adorned with lakes, fountains and irresistible pools. Just like its Caribbean namesake ""Guayaba"" (Guava in English) this is a ""sweet home-base"" located in a green, tropical Paradise.",Lakeside Villas,Vega Alta,North,692,USA,(508) 740-4690,https://paradisevillapr.com/villas/2br-villa-guayaba-at-lakeside-villas/,"https://www.google.com/maps/search/?api=1&query=18.4756100000,-66.3252032000"
356,https://www.discoverpuertorico.com/profile/villa-ileana/11563,Hotel,Villa Ileana,"3 BR —""Villa IIeana"" at Lakeside Villas. There is no doubt you’ve arrived in Paradise. You're bound to enjoy this Villa - from it's bright and sunny interior to its relaxing, picturesque terrace with plenty of seating and partial ocean views. You're just a short, one-minute walk to a beautiful white-sand beach. Put yourself in this Villa and the cares of the world evaporate – you’re “home” — welcome! This Villa is truly “cool!” This second floor Villa offers:",Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/3-br-villa-iieana-at-lakeside-villas/,"https://www.google.com/maps/search/?api=1&query=38.8441240000,-104.8348860000"
357,https://www.discoverpuertorico.com/profile/villa-iris/11564,Hotel,Villa Iris,"3 Bedroom ""Villa Iris"" at Lakeside Villas. “Iris” means “Rainbow” in Greek and there’s a pot of gold at the end of THIS rainbow — called “Villa Iris” — a vacation home located in the heart of Lakeside Villa’s peaceful and secure gated community in Dorado. Surrounded by tropical gardens, lakes, and water fountains, “Villa Iris” offers ocean views from its ground floor patio and second-floor balcony. You’re just steps from the beach and pools - and only a short drive from Puerto Rico’s adventures, sports activities, sights, and nightlife. This ground-entry, two-story Villa offers:",Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,http://bit.ly/VillaIrisPVV,"https://www.google.com/maps/search/?api=1&query=18.4756100000,-66.3252032000"
358,https://www.discoverpuertorico.com/profile/villa-catalina/11565,Hotel,Villa Catalina,"2 BR Villa Catalina at Lakeside Villas, surrounded by palm-tree landscaped gardens, lakes, fountains and an irresistible pool - is your family-friendly vacation destination ... nestled in the gated, beach-front community of Lakeside.",Lakeside Villas,Vega Alta,North,692,USA,(508) 740-4690,https://paradisevillapr.com/villas/2-br-villa-catalina-at-lakeside-villas/,"https://www.google.com/maps/search/?api=1&query=18.4756100000,-66.3252032000"
359,https://www.discoverpuertorico.com/profile/villa-concha/11566,Hotel,Villa Concha,"2 BR Villa Concha at Lakeside Villas It is a popular folk myth that if you hold a conch shell to your ear, you can hear the sound of the ocean. “Villa Concha” GOES ONE BETTER! It’s a three-minute walk to white, sandy beaches where you can relax and enjoy the sun, or swim in the warm, Caribbean, crystal-clear waters FOR REAL!",Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/2-br-villa-concha-at-at-lakeside-villas/,"https://www.google.com/maps/search/?api=1&query=18.4756100000,-66.3252032000"
360,https://www.discoverpuertorico.com/profile/villa-de-palma/11567,Hotel,Villa De Palma,"“Villa De Palma” is a luxurious, Mediterranean-style, beach vacation home in the heart of Lakeside Villa’s peaceful and secure gated community. The Villa, nestled in magnificent gardens and surrounded by beautiful water fountains and lakes, with an under two-minute walk to beaches, pools, and tennis, can be described in one word: Paradise.",Lakeside Villas,Vega Alta,North,692,USA,(508) 740-4690,https://paradisevillas.guestybookings.com/en/properties/65f32ee52405a80010c625cc,"https://www.google.com/maps/search/?api=1&query=38.8441240000,-104.8348860000"
361,https://www.discoverpuertorico.com/profile/villa-fortuna/11568,Hotel,Villa Fortuna,"3 Bedroom - Villa Fortuna at Lakeside Villas: Lakeside Villas is nestled in the Dorado Beach area of Puerto Rico, and in the heart of Lakeside Villas is “Villa Fortuna”. Being surrounded by landscaped gardens, pristine lakes and fountains, have truly earned this location the right to be called “Paradise”. This ground-entry, one-story Villa offers: Sleeps up to 6 guests in three bedrooms with three bathrooms • Master Bedroom en-suite: 4-Poster King Bed, Flat-screen TV • Second Bedroom en suite: King Bed • Third Bedroom: Two Twin beds",Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/3-br-villa-fortuna-at-lakeside-villas/,"https://www.google.com/maps/search/?api=1&query=38.8441240000,-104.8348860000"
362,https://www.discoverpuertorico.com/profile/villa-gardenia/11569,Hotel,Villa Gardenia,"3 BR Villa Gardenia at Lakeside Villas. Pamper yourselves. Book your next vacation to this sanctuary of contemporary design featuring a spacious living room, patio overlooking the ocean and surrounded by lush, palm-tree gardens, lakes, and fountains. From its bright and sunny interior to its relaxing terrace, this Villa is a short one-minute walk from Dorado’s world-renown beaches. You’re in the luxury of your own villa – complete privacy and absolute tranquility – and you are fully and adequately “pampered”.",Lakeside Villas,Vega Alta,North,646,USA,(508) 740-4690,https://paradisevillapr.com/villas/3-br-villa-gardenia-at-lakeside-villas/,"https://www.google.com/maps/search/?api=1&query=18.4756100000,-66.3252032000"
363,https://www.discoverpuertorico.com/profile/el-san-geronimo-hotel/11658,Hotel,El San Geronimo Hotel,"San Geronimo Hotel welcomes you to enjoy our Chic Boutique aesthetic and comfortable accommodations in the heart of one of the most historic settlements in the Americas. Take in the Caribbean beaches, vibrant colors, and culinary delights that make Puerto Rico world-famous, all while staying within convenient distance of the Puerto Rico Convention Center, the San Juan Cruise Port, and Luis Muñoz Marín International Airport.",Paseo Caribe,San Juan,Metro,901,USA,(787) 721-1515,http://www.elsangeronimohotel.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJAw6tHd9uA4wRIa2Gf77nHts&query=18.4616812000,-66.0866060000"
364,https://www.discoverpuertorico.com/profile/el-cerro/11711,Hotel,El Cerro,"You have arrived at El Cerro, the retreat sitting on the hill overlooking Esperanza Village. This is a privately-owned retreat with views of the Caribbean Sea. With three separate houses on 30 acres, it is the perfect accommodations for any group and a breathtaking spot for any event.",Calle Acacia,Vieques,Culebra & Vieques,765,USA,(808) 284-8623,http://www.elcerrovieques.com,"https://www.google.com/maps/search/?api=1&query=18.1012144000,-65.4731657000"
365,https://www.discoverpuertorico.com/profile/paradise-villas-vacations/11721,Hotel,Paradise Villas & Vacations,"Welcome to Paradise Villas & Vacations We serve one of the world’s most sought-after vacation destinations – Dorado, Puerto Rico. PV&V is a travel agency, trip advisor, and expert villa rental resource with Alma Bair, G.M., at your service. We focus on all aspects of your vacation experience to make it extraordinary. Dorado Beach offers beautiful, golden-sand-warm-water beaches, with a range of activities and amenities, world-class restaurants, famous golf courses, and more.",322 North Coast Village,Vega Alta,North,692,USA,(508) 740-4690,https://www.paradisevandv.com/,"https://www.google.com/maps/search/?api=1&query=18.4682939000,-66.3209677000"
366,https://www.discoverpuertorico.com/profile/villa-cuqui/11819,Hotel,Villa Cuqui,"Villa Cuqui offers a rare blend of modern elegance and an unbeatable beachfront location on Rincón's most famous beach, Sandy Beach. Fully redecorated and refurnished in early-2019, with high ceilings, dramatic ocean views, and abundant natural light. The soft white linens make sleep a thing to look forward to, while the fully-stocked gourmet kitchen makes it tempting to forgo the many within-walking-distance restaurants in favor of a meal at home. From the ocean-facing balcony, enjoy watching the beach-goers/surfers by day and the starlit sand by night.",,Rincón,West,602,USA,(787) 777-7777,https://villacuqui.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJS4tOOVWlAowRaV5PiGxd1XA&query=18.3402164000,-67.2500174000"
367,https://www.discoverpuertorico.com/profile/casa-wilson-inn/11865,Hotel,Casa Wilson Inn,"We are a friendly, family-run hotel for friends from near and far. We provide all the amenities of home with the convenience and accessibility of Condado Puerto Rico. Built in the 1920s and remodeled in 2019. The property has been transformed into a 13 room urban bungalow-style guest house set amidst lush gardens. Casa Wilson is located on Wilson Avenue, a few blocks from downtown, “La Ventana del Mar”, beautiful beaches, restaurants and more. All in the heart of San Juan’s most popular neighborhood Condado.",1310 Calle Wilson,San Juan,Metro,911,USA,(939) 336-5555,http://www.casawilsoninn.com,"https://www.google.com/maps/search/?api=1&query=18.4527075000,-66.0702604000"
368,https://www.discoverpuertorico.com/profile/seas-day/11914,Hotel,Seas the Day,"“Seas the Day” is a newly finished private home directly on Sandy Beach in beautiful Rincon, Puerto Rico. No expense spared, this stunning home is sure to fulfill. With the option of renting only the first 2 floors (5 bedrooms, 2 baths) or including the owner’s third-floor penthouse suite (6 bedrooms, 3 baths) we can comfortably host your specific group (up to 15 people max). From the state of the art kitchen to the infinity pool, everything is brand new and awaiting your stay.","Carretera 413 Ramal, Aguada",Rincón,West,602,USA,+1.787.238.6422,https://www.rinconprrentals.com/property/8,"https://www.google.com/maps/search/?api=1&query=18.3708602000,-67.2568626000"
369,https://www.discoverpuertorico.com/profile/sandy-beach-villa/11915,Hotel,Sandy Beach Villa,"Located on beautiful Sandy Beach, this villa is the perfect property for your Rincon excursion. Its modern decor and extent of amenities provide the perfect atmosphere and comfort you desire on your get-away vacation. The villa is within walking distance of shopping and local restaurants, including the lively beachfront bar and grill, Tamboo, just a couple hundred yards up the road.","1498, Km4 Hm 7 Carretera 413 Ramal",Rincón,West,677,USA,+1.787.238.6422,https://www.rinconprrentals.com/property/7,"https://www.google.com/maps/search/?api=1&query=18.3708602000,-67.2568626000"
370,https://www.discoverpuertorico.com/profile/paradise-sandy-beach/11916,Hotel,Paradise at Sandy Beach,"This is life on the Beach in Rincon! Wake up & check the surf without leaving the bedroom. Watch Humpback whales frolic from late January through early April from your dining table. Walk to great dining & nightlife. Can it get any better? 3-7 night minimum stay depending on the time of year and availability, inquire for exceptions and Holiday rates vary, inquire for specifics.",100 Carr 115 Unit 360,Rincón,West,677,USA,+1.787.238.6422,https://www.rinconprrentals.com/property/4,"https://www.google.com/maps/search/?api=1&query=18.3449736000,-67.2493690000"
371,https://www.discoverpuertorico.com/profile/casa-piedras/11918,Hotel,Casa Piedras,"Casa Piedras is located in a small quiet neighborhood only 2 blocks from Tres Palmas Marine Reserve. Enjoy the rooftop area for a spectacular ocean view during the day or for star gazing at night. With its great decor and numerous amenities, you will be sure to make the most of your stay.",100 Carr 115 Unit 360,Rincón,West,677,USA,+1.787.238.6422,https://www.rinconprrentals.com/property/2,"https://www.google.com/maps/search/?api=1&query=18.3449736000,-67.2493690000"
372,https://www.discoverpuertorico.com/profile/vista-del-mar-y-sol-unit-206/11919,Hotel,Vista del Mar y Sol - Unit 206,"Located directly on the Tres Palmas Marine Reserve, less than a mile from the main town of Rincon you can be close to it all, yet removed at the same time. Be comfortable! This apartment has more than just a great location with air condition in all rooms, washer/dryer, cable TV, wireless internet, fully equipped kitchen, ocean view balcony, and a swimming pool. Walk to one of the local bars/restaurants or stay in and grill out with your private gas grill while watching the sunset from the balcony. Come to experience Rincon and all it has to offer!","564 Black Eagle Rd, Aguada",Rincón,West,602,USA,+1.787.238.6422,https://www.rinconprrentals.com/property/2,"https://www.google.com/maps/search/?api=1&query=18.3449861000,-67.2599457000"
373,https://www.discoverpuertorico.com/profile/vista-del-mar-y-sol-unit-105/11920,Hotel,Vista del Mar y Sol - Unit 105,"Located directly on the Tres Palmas Marine Reserve, less than a mile from the main town of Rincon you can be close to it all, yet removed at the same time. Be comfortable! This apartment has more than just a great location with air condition in all rooms, washer/dryer, cable TV, wireless internet, fully equipped kitchen, private porch, and a swimming pool.","564 Black Eagle Rd, Aguada",Rincón,West,602,USA,+1.787.238.6422,https://www.rinconprrentals.com/property/12,"https://www.google.com/maps/search/?api=1&query=18.3449861000,-67.2599457000"
374,https://www.discoverpuertorico.com/profile/ocean-view-rustic-retreat/11921,Hotel,Ocean View Rustic Retreat,"Enjoy this House with private gated parking, an amazing view and plenty of amenities. Within walking distance of numerous bars/restaurants, gift shops and more this property puts you directly in the Rincon culture!",100 Carr 115 Unit 360,Rincón,West,602,USA,+1.787.238.6422,https://www.rinconprrentals.com/property/3,"https://www.google.com/maps/search/?api=1&query=18.3449736000,-67.2493690000"
375,https://www.discoverpuertorico.com/profile/kare-management/11922,Hotel,Kare Management,Having over 15 years of experience with Rincón and it's beautiful homes we are happy to help find your perfect getaway!,Rincón,Rincón,West,677,USA,(787) 238-6422,https://www.rinconprrentals.com/,"https://www.google.com/maps/search/?api=1&query=18.3449736000,-67.2493690000"
